time,ax,ay,az,gx,gy,gz,
 6.41000000e+02,-7.09600002e-03, 1.84100005e-03, 9.95738029e-01, 4.58983988e-01,-4.67682004e-01,-4.06967211e+00,
  6.91000000e+02,-2.21300009e-03,-3.04200011e-03, 9.98179972e-01, 2.32055712e+00,-2.13088989e+00, 3.94119310e+00,
  7.41000000e+02, 7.06399977e-03,-4.50700009e-03, 9.97691989e-01,-1.55517602e+00, 2.61459303e+00, 1.33194005e+00,
  7.91000000e+02, 5.11100003e-03,-5.48300007e-03, 1.00257397e+00, 9.62523997e-01,-6.17446899e+00,-6.21185005e-01,
  8.41000000e+02,-3.19000008e-03,-1.12000002e-04, 1.01136303e+00, 1.63391101e+00,-7.31887817e+00, 3.48342896e+00,
  8.91000000e+02, 5.11100003e-03,-1.57700002e-03, 1.00159800e+00,-1.64672804e+00, 5.68161011e+00, 2.17117310e+00,
  9.42000000e+02, 7.16999988e-04, 5.25900023e-03, 1.00501597e+00, 1.84325993e-01,-1.99356103e+00,-2.48275709e+00,
  9.92000000e+02, 3.64600006e-03, 3.79400002e-03, 9.96227026e-01,-1.55517602e+00,-6.66046023e-01, 5.43655396e+00,
  1.04200000e+03, 4.62300004e-03,-5.48300007e-03, 1.00941002e+00,-1.21948195e+00,-1.81045496e+00, 2.91885400e+00,
  1.09300000e+03,-6.60800003e-03,-8.90100002e-03, 9.84507978e-01, 1.37451196e+00,-1.35269201e+00,-3.59664893e+00,
  1.14300000e+03,-4.65499982e-03, 1.35300006e-03, 1.01233995e+00, 2.21374512e+00, 3.08761597e+00,-2.48275709e+00,
  1.19300000e+03, 2.67000007e-03,-4.01900010e-03, 9.97202992e-01, 1.37451196e+00,-4.02298021e+00,-3.13888502e+00,
  1.24400000e+03, 8.52899998e-03, 3.30600003e-03, 1.01233995e+00,-4.56542999e-01, 9.36127007e-01,-1.48163006e-01,
  1.29400000e+03,-6.60800003e-03,-1.12000002e-04, 9.95249987e-01, 1.37451196e+00,-8.49152029e-01, 4.32266188e+00,
  1.34400000e+03,-5.63099980e-03,-1.12000002e-04, 1.00501597e+00, 1.72546399e+00,-3.67202806e+00, 3.10195899e+00,
  1.39400000e+03,-4.65499982e-03,-1.57700002e-03, 9.92808998e-01, 1.13037097e+00,-2.11563110e+00, 6.75812006e-01,
  1.44400000e+03,-9.04900022e-03,-8.90100002e-03, 1.00648105e+00,-3.03954989e-01, 5.78842211e+00,-1.73507702e+00,
  1.49600000e+03,-4.65499982e-03, 2.81700003e-03, 9.94274020e-01, 3.17380019e-02,-2.08281994e-01,-1.82663000e+00,
  1.54600000e+03, 2.18100008e-03, 4.28200001e-03, 1.00110996e+00,-1.36107996e-01, 9.68929976e-02, 6.75812006e-01,
  1.59600000e+03,-5.63099980e-03, 1.11180004e-02, 1.00306296e+00, 1.54235804e+00,-3.06167603e+00, 3.39187598e+00,
  1.64600000e+03,-2.60000001e-04, 5.25900023e-03, 9.98668015e-01, 1.03881800e+00,-1.62734997e+00, 5.61965895e+00,
  1.69600000e+03, 2.67000007e-03,-1.08900003e-03, 9.98179972e-01,-1.55517602e+00, 1.53121901e+00,-1.18576002e+00,
  1.74600000e+03,-7.47999991e-04,-6.45999983e-03, 9.90855992e-01,-6.39648020e-01, 2.50778198e+00,-7.12737978e-01,
  1.79700000e+03, 9.50600021e-03, 1.84100005e-03, 1.00257397e+00,-4.71801996e-01,-7.72858024e-01,-2.95578003e+00,
  1.84700000e+03, 1.69299997e-03, 3.79400002e-03, 9.89391029e-01, 1.20666504e+00,-6.34231615e+00, 1.80496204e+00,
  1.89700000e+03,-2.21300009e-03, 1.35300006e-03, 9.96227026e-01, 1.20666504e+00, 2.50778198e+00, 5.16189623e+00,
  1.94800000e+03, 3.64600006e-03,-1.57700002e-03, 1.00599205e+00,-4.71801996e-01,-1.06277502e+00,-2.39120507e+00,
  1.99800000e+03,-1.23699999e-03, 3.79400002e-03, 9.89879012e-01,-3.15734911e+00, 1.83639503e+00,-2.02499390e+00,
  2.04900000e+03,-4.65499982e-03,-4.99500008e-03, 1.00892198e+00,-5.48096001e-01, 1.16500902e+00, 3.49429995e-02,
  2.09900000e+03, 3.64600006e-03, 3.30600003e-03, 1.00843406e+00, 7.03125000e-01,-1.84097302e+00,-3.41354299e+00,
  2.14900000e+03, 8.04099999e-03,-6.45999983e-03, 9.95249987e-01, 3.67431998e-01,-2.03933692e+00,-1.64352405e+00,
  2.19900000e+03, 3.15800007e-03,-6.00999978e-04, 1.00989902e+00,-4.45559993e-02,-2.10037208e+00,-1.73507702e+00,
  2.24900000e+03,-3.19000008e-03, 1.25829997e-02, 1.00550401e+00, 9.62523997e-01,-2.71072412e+00, 1.33194005e+00,
  2.29900000e+03, 6.57599978e-03,-6.45999983e-03, 1.00110996e+00,-8.83789003e-01, 6.53610182e+00, 1.24038696e+00,
  2.35000000e+03, 5.11100003e-03, 5.74700022e-03, 9.97202992e-01,-1.81457496e+00,-3.47366309e+00,-3.23043799e+00,
  2.40100000e+03, 9.99400020e-03,-9.39000025e-03, 9.95249987e-01, 1.23291001e-01, 4.81185913e+00,-4.25277710e+00,
  2.45100000e+03, 4.62300004e-03,-9.39000025e-03, 9.94274020e-01, 1.38549998e-01, 7.37761974e-01, 8.58916998e-01,
  2.50100000e+03, 7.16999988e-04, 8.64000001e-04, 9.84507978e-01, 1.99585006e-01, 1.34811401e+00, 4.03274488e+00,
  2.55100000e+03,-4.65499982e-03, 9.65300016e-03, 9.98179972e-01,-3.06579590e+00, 2.79998988e-01, 1.42349195e+00,
  2.60100000e+03,-2.70100008e-03, 3.79400002e-03, 1.00159800e+00, 2.75878996e-01,-3.24478102e+00,-2.20809889e+00,
  2.65200000e+03, 1.69299997e-03, 5.25900023e-03, 9.83043015e-01, 2.80883789e+00,-3.26004004e+00,-7.12737978e-01,
  2.70200000e+03, 2.28000004e-04,-6.00999978e-04, 1.00696898e+00, 1.46606398e+00,-3.16848803e+00,-4.38080013e-01,
  2.75200000e+03, 3.64600006e-03, 3.76000011e-04, 1.00306296e+00,-8.83789003e-01, 1.73187003e-01,-3.46527010e-01,
  2.80200000e+03, 5.11100003e-03,-4.99500008e-03, 1.00306296e+00, 1.03881800e+00,-2.71072412e+00,-1.46041906e+00,
  2.85200000e+03,-5.14299981e-03, 8.64000001e-04, 1.00257397e+00, 2.65625000e+00,-3.09219408e+00, 7.75588989e+00,
  2.90400000e+03, 4.62300004e-03, 1.84100005e-03, 1.00843406e+00, 3.17380019e-02,-5.74492991e-01,-1.18576002e+00,
  2.95400000e+03,-7.09600002e-03, 1.84100005e-03, 1.00648105e+00,-6.24390006e-01,-9.10187006e-01,-5.85494995e+00,
  3.00400000e+03,-8.07200000e-03,-4.99500008e-03, 1.00257397e+00, 1.46606398e+00,-4.06646997e-01,-2.39120507e+00,
  3.05400000e+03, 7.16999988e-04, 7.21199997e-03, 9.98179972e-01,-5.48096001e-01, 2.79769897e+00, 1.51504505e+00,
  3.10400000e+03,-7.47999991e-04,-4.50700009e-03, 1.00452805e+00, 2.04589796e+00,-4.14505005e+00, 3.01040697e+00,
  3.15400000e+03, 1.69299997e-03, 3.76000011e-04, 1.02259398e+00,-1.72302198e+00, 3.16390991e+00, 5.25344801e+00,
  3.20500000e+03,-2.70100008e-03, 8.18799995e-03, 1.00550401e+00, 1.99585006e-01,-1.07803297e+00,-2.39120507e+00,
  3.25500000e+03,-7.47999991e-04,-1.12000002e-04, 1.00013304e+00, 7.79419005e-01, 1.18026698e+00, 1.24038696e+00,
  3.30500000e+03, 1.69299997e-03, 1.84100005e-03, 1.00159800e+00, 1.54235804e+00,-6.66046023e-01, 7.82622993e-01,
  3.35500000e+03,-2.70100008e-03, 1.84100005e-03, 9.91343975e-01,-4.71801996e-01,-1.13906896e+00, 1.14883399e+00,
  3.40600000e+03, 1.69299997e-03,-8.41300003e-03, 1.00013304e+00,-3.66088891e+00, 4.03366089e+00,-3.23043799e+00,
  3.45700000e+03, 3.15800007e-03,-6.00999978e-04, 1.00599205e+00, 1.86279297e+00,-1.32217395e+00,-6.58737183e+00,
  3.50700000e+03, 2.67000007e-03, 1.35300006e-03, 1.00696898e+00,-1.05163598e+00,-2.10037208e+00,-5.47348022e+00,
  3.55700000e+03, 2.18100008e-03,-1.12000002e-04, 1.00306296e+00,-1.47888196e+00,-1.71890295e+00,-2.86422706e+00,
  3.60700000e+03, 8.52899998e-03, 3.79400002e-03, 9.97691989e-01, 1.63391101e+00,-4.67682004e-01, 5.98586988e+00,
  3.65700000e+03, 4.13500005e-03,-6.00999978e-04, 9.99644995e-01, 1.54235804e+00,-4.67682004e-01, 9.65728998e-01,
  3.70700000e+03, 2.18100008e-03, 6.23500021e-03, 1.00989902e+00, 7.94677973e-01,-1.74942005e+00, 6.27578688e+00,
  3.75800000e+03, 7.55300000e-03, 5.74700022e-03, 9.86460984e-01,-4.45559993e-02,-1.44424403e+00,-1.36886597e+00,
  3.80800000e+03, 1.69299997e-03, 7.21199997e-03, 9.95249987e-01, 4.58983988e-01,-2.49710107e+00,-3.46527010e-01,
  3.85900000e+03,-6.11899979e-03,-2.06499989e-03, 9.93296981e-01, 3.67431998e-01, 1.22604406e+00, 4.50576782e+00,
  3.90900000e+03,-7.47999991e-04, 3.76000011e-04, 1.01819897e+00, 1.46606398e+00,-2.29873705e+00, 6.55044603e+00,
  3.95900000e+03,-2.21300009e-03, 3.79400002e-03, 9.91832018e-01, 2.13745093e+00, 1.63803101e+00, 1.51504505e+00,
  4.00900000e+03,-7.47999991e-04,-2.06499989e-03, 1.00208604e+00,-1.31103504e+00, 3.37753296e+00,-1.09420800e+00,
  4.06000000e+03,-1.10020004e-02,-1.12000002e-04, 1.00257397e+00,-6.39648020e-01,-9.71221983e-01,-3.79501295e+00,
  4.11000000e+03,-6.11899979e-03,-1.08540002e-02, 1.00013304e+00,-8.83789003e-01,-2.00882006e+00,-1.55197096e+00,
  4.16000000e+03,-2.21300009e-03,-1.57700002e-03, 9.83043015e-01, 8.86229992e-01, 3.71551007e-01, 8.41201782e+00,
  4.21000000e+03,-2.60000001e-04, 9.65300016e-03, 9.96715009e-01, 2.91137993e-01, 2.95257986e-01, 2.18048006e-01,
  4.26000000e+03, 3.15800007e-03,-1.12000002e-04, 1.00648105e+00,-1.55517602e+00,-2.51770001e-02,-4.25277710e+00,
  4.31200000e+03, 4.13500005e-03,-3.53000010e-03, 1.00013304e+00, 1.13037097e+00,-3.96194506e+00,-4.38080013e-01,
