time,ax,ay,az,gx,gy,gz,
  2.14900000e+03,-4.45100013e-03,-1.98199996e-03, 9.92985010e-01,-4.27199993e-03,-5.64423025e-01,-1.98364305e+00,
  2.19900000e+03,-3.47399991e-03,-6.86499989e-03, 9.92496014e-01,-1.72119007e-01, 7.17315972e-01,-6.86644971e-01,
  2.24900000e+03, 1.11739999e-02,-6.86499989e-03, 9.89077985e-01, 2.55127013e-01, 3.12820506e+00, 3.60107398e+00,
  2.29900000e+03, 2.87400000e-03,-2.47099996e-03, 9.98844028e-01, 1.63573995e-01, 8.48404026e+00, 1.64794898e+00,
  2.35000000e+03, 2.87400000e-03,-1.00599998e-03, 1.00177395e+00, 4.99267995e-01, 2.92984009e+00,-2.27356005e+00,
  2.40000000e+03,-5.60000008e-05,-5.40000014e-03, 1.00128496e+00,-1.25549304e+00, 3.00613403e+00, 9.00268972e-01,
  2.45000000e+03,-1.52100006e-03,-2.95899995e-03, 9.97379005e-01, 2.70386010e-01,-1.54098499e+00, 7.14111280e+00,
  2.50000000e+03,-1.52100006e-03,-5.17999986e-04, 9.99821007e-01,-1.25549304e+00,-5.27938795e+00,-2.09045410e+00,
  2.55000000e+03,-1.52100006e-03,-1.49399997e-03, 9.92007971e-01, 6.67114019e-01,-2.57858300e+00,-2.54821801e+00,
  2.60100000e+03,-6.89199986e-03, 9.46999993e-04, 1.00909805e+00,-1.51489305e+00, 2.04483104e+00,-6.86644971e-01,
  2.65200000e+03,-3.96199990e-03, 4.59000003e-04, 9.99821007e-01, 1.59790003e+00,-1.78512597e+00,-3.29589796e+00,
  2.70200000e+03, 7.75599992e-03,-1.00599998e-03, 9.90543008e-01,-4.16260004e-01, 3.57070899e+00,-5.99670410e+00,
  2.75200000e+03, 9.20000020e-04, 2.41199997e-03, 9.96402979e-01, 1.00280797e+00, 1.46499598e+00, 5.82885695e+00,
  2.80200000e+03,-6.40399987e-03,-1.00599998e-03, 1.00763297e+00,-1.08764601e+00, 2.06008911e+00,-2.92968702e+00,
  2.85200000e+03,-8.84499960e-03, 3.87699995e-03, 1.00616801e+00,-9.19799984e-01, 4.27261400e+00,-6.08825684e+00,
  2.90300000e+03, 6.29199995e-03,-2.47099996e-03, 1.00372696e+00, 1.63573995e-01,-1.51046801e+00,-1.52587903e+00,
  2.95300000e+03, 5.31500019e-03,-8.81799962e-03, 9.95425999e-01, 1.84204102e+00, 4.27261400e+00, 6.10349998e-02,
  3.00300000e+03, 9.22099967e-03,-1.49399997e-03, 1.00128496e+00, 1.93359399e+00,-3.34152198e+00, 7.04956102e+00,
  3.05400000e+03,-1.52100006e-03,-8.81799962e-03, 9.87613976e-01, 1.43005395e+00, 9.76715028e-01,-5.03539979e-01,
  3.10400000e+03,-8.84499960e-03,-5.40000014e-03, 1.00275004e+00,-1.85058606e+00,-4.57748413e+00, 3.35693002e-01,
  3.15400000e+03, 2.87400000e-03,-5.17999986e-04, 1.00275004e+00,-3.26965308e+00, 4.73037720e+00,-2.92968702e+00,
  3.20500000e+03, 1.40900002e-03,-6.86499989e-03, 9.99332011e-01, 5.90820014e-01,-3.06686401e+00,-3.57055712e+00,
  3.25500000e+03,-1.03299995e-03,-6.37699990e-03, 9.99821007e-01,-3.43750000e+00, 2.13776007e-01,-1.05285597e+00,
  3.30500000e+03,-3.47399991e-03, 9.24799964e-03, 1.00079703e+00, 2.10143995e+00,-4.37911987e+00,-1.80053699e+00
