time,ax,ay,az,gx,gy,gz,
 6.41000000e+02,-2.80399993e-03,-5.62999980e-04, 1.00488400e+00, 1.21459997e+00,-1.10778797e+00,-6.42990112e+00,
  6.91000000e+02,-8.51000019e-04, 4.14000009e-04, 9.97560024e-01,-2.96021014e-01,-3.54919410e+00, 6.50955200e+00,
  7.41000000e+02,-1.33899995e-03, 4.31999983e-03, 1.00146604e+00,-2.47802711e+00,-1.61132801e+00,-7.17758179e+00,
  7.91000000e+02, 2.07900000e-03,-5.62999980e-04, 9.96582985e-01,-6.71389997e-02,-4.19006300e+00,-2.05062890e+00,
  8.41000000e+02, 3.05499998e-03,-5.62999980e-04, 1.00927901e+00,-1.15051305e+00, 5.16357422e+00, 9.40093994e-01,
  8.91000000e+02,-8.51000019e-04, 4.14000009e-04, 9.93165016e-01, 1.19934106e+00, 1.77612305e+00,-4.27841187e+00,
  9.42000000e+02, 5.98500017e-03,-5.62999980e-04, 9.86818016e-01, 6.19507015e-01, 3.31726098e+00, 2.05398607e+00,
  9.92000000e+02, 1.10200001e-03, 9.02000000e-04, 9.92188990e-01, 6.19507015e-01, 9.97924984e-01,-6.44515991e+00,
  1.04200000e+03, 6.14000019e-04, 9.02000000e-04, 9.88771021e-01,-7.23267019e-01, 4.56848097e+00,-3.91220093e+00,
  1.09200000e+03, 3.54399998e-03, 9.02000000e-04, 9.87305999e-01,-1.89819300e+00, 1.12976084e+01, 5.68557692e+00,
  1.14300000e+03, 4.51999996e-03, 1.87899999e-03, 9.92188990e-01,-1.56250000e+00, 2.31018090e+00,-3.08822608e+00,
  1.19300000e+03,-1.82699994e-03,-3.49200005e-03, 9.96095002e-01, 1.29089403e+00,-8.17870975e-01,-5.02609301e+00,
  1.24400000e+03,-3.62999999e-04,-5.62999980e-04, 1.00048900e+00,-3.31726098e+00, 1.18103004e+00,-3.87421012e-01,
  1.29400000e+03, 2.07900000e-03,-1.05099997e-03, 1.00000095e+00, 6.19507015e-01,-4.29687500e+00, 1.01638806e+00,
  1.34400000e+03, 1.59100001e-03, 9.69099998e-03, 1.00732505e+00, 1.19934106e+00,-5.73120117e+00,-1.76071203e+00,
  1.39400000e+03, 5.98500017e-03, 4.14000009e-04, 1.00195396e+00, 7.11059988e-01, 4.06494093e+00,-2.06588697e+00,
  1.44400000e+03, 3.05499998e-03,-6.42200001e-03, 1.00341904e+00, 1.29089403e+00, 3.28674293e+00,-7.55905104e+00,
  1.49500000e+03,-3.78099992e-03,-7.40000032e-05, 9.90724027e-01, 4.51660007e-01, 2.90527296e+00,-2.52365088e+00,
  1.54500000e+03, 1.13559999e-02, 3.83200007e-03, 1.00488400e+00,-1.05895996e+00,-1.68762195e+00, 8.48541021e-01,
  1.59600000e+03,-4.26900014e-03, 4.14000009e-04, 1.00146604e+00, 2.38952589e+00,-1.19934106e+00, 4.29702806e+00,
  1.64600000e+03, 2.56699999e-03, 1.06680002e-02, 1.00879002e+00, 1.15966998e-01,-2.48107910e+00, 3.35098290e+00,
  1.69600000e+03, 3.54399998e-03, 2.85500009e-03, 1.01074302e+00, 5.43213010e-01,-1.90124500e+00,-9.05441284e+00,
  1.74600000e+03, 7.44999992e-03,-3.49200005e-03, 9.92676973e-01,-1.13525403e+00,-2.77099609e+00,-2.15743995e+00,
  1.79700000e+03, 2.56699999e-03, 3.34400008e-03, 1.00341904e+00,-1.39465296e+00, 3.48510695e+00, 1.76406896e+00,
  1.84700000e+03,-7.19900010e-03,-5.62999980e-04, 9.92676973e-01,-8.91112983e-01, 8.14818978e-01, 3.16787696e+00,
  1.89700000e+03, 1.10200001e-03,-1.03280004e-02, 1.00488400e+00, 4.51660007e-01, 1.12915002e-01,-5.13290405e+00,
  1.94700000e+03, 7.44999992e-03,-3.98099981e-03, 1.00781405e+00,-7.23267019e-01, 4.02832001e-01,-1.77596998e+00,
  1.99800000e+03, 3.54399998e-03, 3.34400008e-03, 1.00439596e+00,-2.96021014e-01,-6.32629395e+00, 1.77155003e-01,
  2.04900000e+03, 4.51999996e-03, 9.02000000e-04, 1.00927901e+00, 3.96730006e-02, 4.53796387e+00,-2.24899292e+00,
  2.09900000e+03,-4.26900014e-03, 4.31999983e-03, 1.00048900e+00,-3.87573004e-01, 3.46984911e+00,-4.85824585e+00,
  2.14900000e+03,-6.22199988e-03, 4.80799982e-03, 9.99512970e-01, 1.21459997e+00, 1.94396996e+00,-4.01901197e+00,
  2.19900000e+03,-1.33899995e-03,-4.46899980e-03, 9.87793982e-01,-1.89819300e+00, 1.37939501e+00,-6.15524292e+00,
  2.24900000e+03,-8.51000019e-04, 8.71500000e-03, 1.00390697e+00, 1.15966998e-01,-1.21459997e+00,-6.90292406e+00,
  2.29900000e+03,-1.82699994e-03,-3.49200005e-03, 1.00976706e+00, 6.19507015e-01, 4.18090999e-01,-2.61520410e+00,
  2.35000000e+03, 4.03199997e-03,-8.86400044e-03, 1.00146604e+00,-5.55419981e-01,-2.08435106e+00, 5.43365002e-01,
  2.40000000e+03, 3.05499998e-03,-2.02800008e-03, 1.00048900e+00,-2.23388696e+00,-6.80541992e-01, 1.67251599e+00,
  2.45100000e+03,-3.62999999e-04,-5.62999980e-04, 1.00048900e+00,-1.30310094e+00, 2.64587402e+00,-6.46820009e-01,
  2.50100000e+03,-3.62999999e-04,-2.02800008e-03, 1.00195396e+00, 2.72521996e+00,-2.38952589e+00,-1.13510096e+00,
  2.55100000e+03, 3.05499998e-03,-4.46899980e-03, 1.01318502e+00, 1.21459997e+00, 3.66821289e+00,-2.79830909e+00,
  2.60100000e+03,-9.15199984e-03, 6.27300004e-03, 1.02050900e+00,-2.40173292e+00,-6.41784716e+00,-2.90512109e+00,
  2.65200000e+03, 1.28210001e-02, 1.87899999e-03, 9.91699994e-01, 7.11059988e-01, 1.83715796e+00, 5.43365002e-01,
  2.70200000e+03, 5.98500017e-03, 8.71500000e-03, 9.93165016e-01, 7.11059988e-01, 6.92749023e-01, 2.03872705e+00,
  2.75200000e+03, 8.91499966e-03,-3.00400006e-03, 1.01269603e+00,-2.99682593e+00, 5.43823195e+00,-7.38372982e-01,
  2.80200000e+03, 6.14000019e-04,-7.40000032e-05, 9.93165016e-01,-7.23267019e-01,-2.57263207e+00,-1.59286499e+00,
  2.85200000e+03, 2.07900000e-03, 9.02000000e-04, 9.89259005e-01,-2.96021014e-01,-1.04675305e+00,-1.22665405e+00,
  2.90400000e+03,-8.51000019e-04, 1.26210004e-02, 9.88282025e-01, 2.46582007e+00,-2.48107910e+00, 2.69485497e+00,
  2.95400000e+03, 1.59100001e-03,-1.53899996e-03, 1.01171994e+00, 2.83813000e-01, 4.91943407e+00, 6.23489380e+00,
  3.00400000e+03, 3.54399998e-03,-5.62999980e-04, 1.00634897e+00,-2.06604004e+00, 6.78100586e+00,-4.00375414e+00,
  3.05400000e+03,-3.62999999e-04,-2.02800008e-03, 9.92676973e-01,-6.31713986e-01,-2.38952589e+00, 1.77155003e-01,
  3.10400000e+03,-1.82699994e-03,-1.53899996e-03, 9.92188990e-01,-4.63867009e-01, 1.76086402e+00,-2.15743995e+00,
  3.15400000e+03, 7.93800037e-03,-2.02800008e-03, 1.00244296e+00,-1.13525403e+00,-1.79443395e+00, 2.96951294e+00,
  3.20500000e+03,-1.82699994e-03,-5.44600002e-03, 1.00586104e+00,-7.23267019e-01, 6.38427687e+00, 1.58096302e+00,
  3.25500000e+03, 2.56699999e-03, 3.34400008e-03, 1.00195396e+00,-1.80664098e+00, 3.88183594e+00,-8.45184028e-01,
  3.30600000e+03, 1.59100001e-03,-1.05099997e-03, 9.93165016e-01, 2.07519993e-01, 6.10961914e+00,-2.69149804e+00,
  3.35600000e+03, 4.03199997e-03,-2.02800008e-03, 1.00341904e+00,-1.30310094e+00,-1.62658703e+00,-3.87421012e-01,
  3.40600000e+03, 4.51999996e-03,-1.53899996e-03, 9.97071981e-01, 5.43213010e-01,-6.65283024e-01,-2.24899292e+00,
  3.45700000e+03, 8.91499966e-03,-1.53899996e-03, 1.00390697e+00, 4.51660007e-01, 2.93579102e+00,-2.80609012e-01,
  3.50700000e+03,-5.24500012e-03, 6.76100003e-03, 1.00879002e+00, 5.43213010e-01,-1.90124500e+00,-4.76669312e+00,
  3.55700000e+03,-5.73399989e-03, 5.78500004e-03, 1.00341904e+00, 1.88598597e+00,-3.44238305e+00,-5.95099991e-03,
