time,ax,ay,az,gx,gy,gz,
 6.41000000e+02, 8.86799954e-03, 3.91499978e-03, 9.85491991e-01, 1.22985996e-01, 4.26711988e+00,-5.64926100e+00,
  6.91000000e+02, 3.98600008e-03,-1.94500003e-03, 1.00209403e+00, 1.99279994e-01, 5.31997681e+00,-7.05413997e-01,
  7.41000000e+02, 3.00900009e-03, 3.91499978e-03, 9.91351008e-01, 5.34973025e-01, 4.35867310e+00,-7.96967030e-01,
  7.91000000e+02, 7.89199956e-03, 4.89100022e-03, 9.93793011e-01, 7.18078971e-01,-6.76726997e-01,-4.92860004e-02,
  8.41000000e+02, 2.52100010e-03,-6.82700006e-03, 1.00209403e+00, 5.50231993e-01,-3.16390991e+00, 4.87930298e+00,
  8.91000000e+02, 3.49700009e-03, 6.35599997e-03, 9.91351008e-01, 1.38245001e-01,-9.51385021e-01,-4.42855787e+00,
  9.42000000e+02, 7.40400003e-03,-1.94500003e-03, 1.00209403e+00, 4.66919988e-02,-2.98080397e+00,-2.65853906e+00,
  9.92000000e+02,-1.87399995e-03,-3.40900011e-03, 9.94280994e-01,-2.71514893e+00, 4.81643677e+00, 1.53762805e+00,
  1.04200000e+03, 6.91499980e-03,-3.89800011e-03, 1.01723003e+00,-3.31024194e+00, 6.25076294e+00,-2.29232788e+00,
  1.09300000e+03,-3.33900005e-03, 7.82100018e-03, 1.00746500e+00, 5.50231993e-01,-1.34811401e+00,-2.29232788e+00,
  1.14300000e+03,-1.31040001e-02, 7.33300019e-03, 1.00892901e+00, 9.62219000e-01,-1.57928005e-01,-2.38388109e+00,
  1.19300000e+03,-2.36200006e-03,-1.94500003e-03, 1.00160503e+00, 2.21343994e+00,-2.75192308e+00,-1.40838996e-01,
  1.24400000e+03, 5.93899982e-03, 2.93800002e-03, 1.00892901e+00, 1.64886498e+00, 3.27529907e+00, 6.00845289e+00,
  1.29400000e+03, 1.13100000e-02,-6.82700006e-03, 1.00160503e+00,-3.65294993e-01,-2.40096998e+00, 4.22669984e-02,
  1.34400000e+03, 2.52100010e-03, 9.77400038e-03, 9.93304014e-01,-1.20452905e+00,-2.20260596e+00,-5.83236694e+00,
  1.39400000e+03, 7.89999976e-05, 3.91499978e-03, 1.00355804e+00, 8.70666027e-01, 3.88565111e+00,-1.63619995e+00,
  1.44400000e+03,-3.82700004e-03,-4.79999988e-04, 9.93304014e-01, 1.48101795e+00,-5.19332886e+00,-7.05413997e-01,
  1.49500000e+03, 5.45000006e-03, 1.27039999e-02, 9.95746017e-01, 5.50231993e-01, 1.15432703e+00, 3.01773095e+00,
  1.54600000e+03,-8.97000020e-04, 5.86799998e-03, 9.95746017e-01, 7.18078971e-01,-4.52194214e+00, 4.04007006e+00,
  1.59600000e+03, 7.89199956e-03, 3.91499978e-03, 1.00062895e+00, 1.22161901e+00,-2.30941796e+00,-2.32391000e-01,
