time,ax,ay,az,gx,gy,gz,
 6.41000000e+02,-7.31199980e-03, 1.24999997e-03, 9.92128015e-01,-5.91888011e-01, 4.66125488e+00, 6.27319288e+00,
  6.91000000e+02, 9.88999964e-04,-2.65599997e-03, 9.95056987e-01,-1.33956897e+00, 3.53210497e+00, 2.26013207e+00,
  7.41000000e+02,-5.35900006e-03,-2.65599997e-03, 1.00824106e+00,-1.64642006e-01, 1.10595703e+00,-2.01232910e+00,
  7.91000000e+02, 2.45400006e-03, 1.24999997e-03, 9.99939978e-01,-5.91888011e-01,-4.19921994e-01, 4.50317383e+00,
  8.41000000e+02,-2.91700009e-03,-1.67999999e-03, 9.89198029e-01, 6.74591005e-01,-1.30005002e-01, 1.89392102e+00,
  8.91000000e+02,-1.12180002e-02, 7.10899988e-03, 1.00140500e+00, 1.08657801e+00, 5.26122987e-01,-2.48535204e+00,
  9.42000000e+02, 1.47699995e-03, 5.15600014e-03, 1.01263499e+00,-2.27035499e+00, 6.21765089e+00, 5.34240723e+00,
  9.92000000e+02, 5.38299978e-03, 7.61999981e-04, 1.00482297e+00,-1.67526197e+00, 6.59912109e+00,-6.23778999e-01,
  1.04200000e+03,-1.12180002e-02, 6.62099989e-03, 9.92128015e-01, 2.18521094e+00,-5.51635695e+00, 6.73095703e+00,
  1.09300000e+03, 2.45400006e-03, 1.24999997e-03, 9.88220990e-01, 1.19339001e+00,-2.67822194e+00, 3.07007015e-01,
  1.14300000e+03,-9.75299999e-03,-4.60899994e-03, 9.95545983e-01,-9.27582026e-01,-2.34252906e+00, 2.64160204e+00,
  1.19300000e+03, 4.89499979e-03,-1.19099999e-03, 9.80409026e-01, 1.57485998e+00,-1.83898902e+00,-7.91625977e-01,
  1.24400000e+03,-2.42900010e-03, 1.05269998e-02, 1.00286996e+00,-1.67526197e+00, 3.60839891e+00, 2.45849609e+00,
  1.29400000e+03,-5.35900006e-03,-6.07400015e-03, 9.82850015e-01,-7.59734988e-01, 4.66125488e+00, 3.48083496e+00,
  1.34400000e+03, 1.47699995e-03,-3.63299996e-03, 1.00726402e+00, 1.92581201e+00,-4.08203077e+00,-7.88696289e+00,
  1.39400000e+03, 1.96500006e-03,-8.02700035e-03, 9.97498989e-01,-1.50741601e+00,-2.44934106e+00,-1.46301305e+00,
  1.44400000e+03, 5.87200001e-03,-2.14999993e-04, 9.97498989e-01,-1.64642006e-01, 6.87377882e+00,-2.30224609e+00,
  1.49500000e+03,-2.42900010e-03,-7.02999998e-04, 9.90662992e-01, 2.09365797e+00, 5.04272509e+00, 7.66174316e+00,
  1.54600000e+03,-2.91700009e-03, 4.18000016e-03, 1.00286996e+00,-7.44476020e-01,-8.42280015e-02,-3.49121004e-01,
  1.59600000e+03, 1.20000004e-05, 2.73000012e-04, 1.00775301e+00,-8.36028993e-01, 4.67651415e+00,-1.92077601e+00,
  1.64600000e+03,-2.91700009e-03,-5.58600016e-03, 1.00140500e+00, 3.20399995e-03,-5.37110008e-02, 1.61926305e+00,
  1.69600000e+03,-2.91700009e-03, 2.73000012e-04, 1.00140500e+00, 7.94980004e-02, 1.48742700e+00,-5.46081495e+00,
  1.74600000e+03,-3.40600009e-03,-5.58600016e-03, 1.00726402e+00, 1.51382399e+00,-5.11475027e-01,-2.11914110e+00,
  1.79700000e+03, 4.89499979e-03, 1.73799996e-03, 1.00872898e+00, 8.57697010e-01,-1.00787363e+01, 2.91626000e+00,
  1.84700000e+03,-9.64000006e-04,-2.14999993e-04, 1.00091696e+00, 4.51980591e+00,-1.59484899e+00,-2.30224609e+00,
  1.89700000e+03,-6.33500004e-03, 5.64499991e-03, 9.98964012e-01, 2.09365797e+00,-2.32727003e+00, 3.67919898e+00,
  1.94700000e+03, 5.00000024e-04,-2.65599997e-03, 1.01214695e+00, 5.83037972e-01, 1.57897902e+00,-3.23303199e+00,
  1.99800000e+03, 1.96500006e-03, 1.24999997e-03, 1.00042796e+00, 1.01028395e+00,-2.73925805e+00, 3.29772902e+00,
  2.04900000e+03,-5.35900006e-03,-3.14499997e-03, 1.00775301e+00,-1.67526197e+00,-1.65588403e+00, 5.96924007e-01,
  2.09900000e+03, 1.47699995e-03,-1.19099999e-03, 9.84803021e-01,-1.26327503e+00, 3.33374000e+00,-5.92040010e-02,
  2.14900000e+03,-4.87100007e-03, 9.06299986e-03, 1.01409996e+00, 4.15192008e-01,-1.48803699e+00,-5.00305223e+00,
  2.19900000e+03,-9.64000006e-04,-1.67999999e-03, 9.98475015e-01,-9.27582026e-01,-4.18884277e+00,-9.89989996e-01,
  2.24900000e+03, 5.00000024e-04,-2.65599997e-03, 1.01409996e+00,-9.27582026e-01,-1.56433105e+00, 3.22266012e-01,
  2.29900000e+03,-6.33500004e-03, 9.55099985e-03, 9.96522009e-01, 1.08657801e+00,-1.45264000e-01,-2.76001000e+00,
  2.35000000e+03, 9.88999964e-04, 5.64499991e-03, 9.99451995e-01,-2.34664893e+00, 2.29614305e+00, 4.42687988e+00,
  2.40000000e+03, 1.20000004e-05, 3.69099993e-03, 9.77478981e-01,-4.24041986e-01,-1.86950696e+00,-5.65918016e+00,
  2.45000000e+03, 3.91800003e-03, 1.00389998e-02, 9.94569004e-01, 2.18521094e+00, 4.66125488e+00,-2.21069288e+00,
  2.50100000e+03, 1.47699995e-03,-1.67999999e-03, 1.00726402e+00,-6.68182015e-01,-6.33544981e-01,-1.18835402e+00,
  2.55100000e+03,-4.75999987e-04,-1.67999999e-03, 1.01019394e+00, 2.42935205e+00,-5.33325195e+00, 7.57018995e+00,
  2.60100000e+03, 4.40699980e-03,-4.12099995e-03, 9.92615998e-01,-1.99569702e+00,-1.22863805e+00, 2.64160204e+00,
  2.65200000e+03,-4.38199984e-03, 2.73000012e-04, 1.00824106e+00, 2.35305810e+00,-1.10656703e+00, 4.12170410e+00,
  2.70200000e+03, 2.45400006e-03,-8.51599965e-03, 1.00189304e+00, 2.42935205e+00,-2.93762207e+00,-9.89989996e-01,
  2.75200000e+03, 1.20000004e-05, 2.73000012e-04, 9.90175009e-01,-8.36028993e-01,-2.32727003e+00, 1.25305200e+00,
  2.80200000e+03,-4.75999987e-04, 5.15600014e-03, 1.01556504e+00,-2.60604906e+00, 1.97570801e+00,-5.00305223e+00,
  2.85200000e+03, 1.20000004e-05, 7.61999981e-04, 9.95056987e-01, 6.74591005e-01,-1.39648402e+00, 1.23901002e-01,
  2.90300000e+03,-8.77700001e-03, 6.13299990e-03, 9.99451995e-01, 3.52798390e+00,-2.93762207e+00, 5.80017090e+00,
  2.95400000e+03,-8.28900002e-03, 3.20299994e-03, 9.98475015e-01, 3.26858497e+00,-6.98120117e+00, 3.07007015e-01,
