time,ax,ay,az,gx,gy,gz,
 6.41000000e+02, 7.82000017e-04,-2.16599996e-03, 9.88313019e-01, 2.23632789e+00,-6.82357788e+00,-7.09472704e+00,
  6.91000000e+02, 1.05480002e-02,-7.00999983e-04, 1.00100803e+00, 2.40417504e+00, 2.02652001e+00,-1.03698695e+00,
  7.41000000e+02, 1.75900001e-03, 4.18200018e-03, 1.00540304e+00, 8.93554986e-01,-2.89899996e-03, 2.68615699e+00,
  7.91000000e+02,-6.82000013e-04, 4.18200018e-03, 1.01712203e+00, 2.00744605e+00,-1.86004996e-01, 1.68457001e-01,
  8.41000000e+02,-5.56500023e-03,-1.18899997e-03, 9.96613979e-01, 1.74804699e+00, 1.82815504e+00, 3.34228492e+00,
  8.91000000e+02, 5.66500006e-03, 2.71699997e-03, 1.00589097e+00,-1.01379395e+00,-6.06063795e+00,-3.96117985e-01,
  9.42000000e+02, 6.15399983e-03, 2.76000006e-04, 1.01126206e+00, 6.95800036e-02, 1.81289697e+00,-6.08764601e+00,
  9.92000000e+02,-1.65899994e-03,-5.09499991e-03, 1.00491405e+00, 4.05272990e-01, 1.53823900e+00,-1.12854004e+00,
  1.04200000e+03,-1.17099995e-03, 1.39480000e-02, 1.00296104e+00,-4.49218988e-01, 5.78018188e+00,-2.62390089e+00,
  1.09300000e+03, 3.22400010e-03, 5.15899993e-03, 9.99055028e-01, 6.95800036e-02, 6.90933180e+00,-2.45605493e+00,
  1.14300000e+03, 5.17700007e-03, 4.67000017e-03, 1.00100803e+00,-1.74560994e-01, 1.24832201e+00, 2.96081495e+00,
  1.19300000e+03,-6.05300022e-03, 4.18200018e-03, 1.00296104e+00,-1.13525003e-01, 5.30715895e+00,-5.32470703e+00,
  1.24400000e+03,-9.47100017e-03,-2.65399995e-03, 1.00930905e+00,-1.89818993e-01,-3.69109988e-01,-1.96777403e+00,
  1.29400000e+03, 2.73600011e-03, 1.05299996e-02, 9.95149016e-01,-1.01379395e+00,-3.93966699e+00,-2.89306998e-01,
  1.34400000e+03,-1.17099995e-03, 2.76000006e-04, 9.97590005e-01, 3.07556200e+00,-9.64203000e-01, 5.02075195e+00,
  1.39400000e+03,-4.10000002e-03,-3.14199994e-03, 1.00003195e+00, 9.08813000e-01,-2.10861206e+00,-3.93615699e+00,
  1.44400000e+03,-4.10000002e-03, 1.19949998e-02, 9.98566985e-01,-4.49218988e-01, 2.87018001e-01, 2.60010004e-01,
  1.49500000e+03, 3.71200009e-03, 2.22899998e-03, 1.00247300e+00,-1.89818993e-01, 5.09353590e+00,-2.53234911e+00,
  1.54600000e+03, 1.10360002e-02, 1.74099999e-03, 1.00686800e+00, 7.25708008e-01,-3.53850991e-01, 2.30468702e+00,
  1.59600000e+03,-1.17099995e-03,-2.16599996e-03, 9.90266025e-01,-4.49218988e-01, 6.68487012e-01,-9.45434988e-01,
  1.64600000e+03,-2.14700005e-03,-2.11999999e-04, 1.00491405e+00,-8.61205995e-01, 1.03912003e-01, 4.36462402e+00,
