time,ax,ay,az,gx,gy,gz,
 6.41000000e+02, 3.69299995e-03,-3.46800010e-03, 9.96743977e-01,-9.18579996e-02, 3.79776001e+00, 2.63259912e+00,
  6.91000000e+02,-2.16699997e-03,-4.99999987e-05, 9.99185979e-01, 1.84600794e+00,-1.13082898e+00,-4.44747877e+00,
  7.41000000e+02,-7.53800012e-03, 6.78599998e-03, 1.00651002e+00, 1.17462099e+00,-1.71066296e+00,-3.31832910e+00,
  7.91000000e+02, 2.22799997e-03,-2.98000011e-03, 9.96743977e-01,-1.52893007e-01,-4.74700987e-01, 3.27346802e+00,
  8.41000000e+02,-1.33969998e-02,-1.02700002e-03, 9.98697996e-01, 1.00677502e+00, 1.29531896e+00,-9.94064426e+00,
  8.91000000e+02, 1.25099998e-03, 2.39100005e-03, 9.97721016e-01, 1.00677502e+00, 2.92800903e+00, 8.23257542e+00,
  9.42000000e+02,-7.01999990e-04, 6.29799999e-03, 9.94302988e-01, 5.79528987e-01, 2.91275001e+00,-4.44747877e+00,
  9.92000000e+02,-5.58499992e-03,-2.49100011e-03, 1.00797498e+00, 1.17462099e+00, 4.25568014e-01, 4.21951294e+00,
  1.04200000e+03, 1.29699996e-02,-1.02700002e-03, 9.98697996e-01,-1.49566698e+00,-2.59567308e+00, 1.04568505e+00,
  1.09200000e+03,-8.51400010e-03,-3.95599985e-03, 1.00553298e+00, 8.54187012e-01,-4.41146803e+00,-3.24203491e+00,
  1.14300000e+03, 7.62999989e-04, 4.34400002e-03, 9.95768011e-01,-1.08367896e+00,-2.01583910e+00,-3.98971605e+00,
  1.19300000e+03, 7.62999989e-04,-5.38000022e-04, 9.98209000e-01,-1.68152004e-01,-1.86325097e+00, 8.62578988e-01,
  1.24400000e+03,-6.56099990e-03,-5.38000022e-04, 1.01285803e+00, 7.59890005e-02, 3.20266700e+00, 6.46255493e+00,
  1.29400000e+03,-1.18999998e-03, 7.27399997e-03, 9.99674022e-01, 2.59094000e-01,-5.76950121e+00,-1.76193202e+00,
  1.34400000e+03, 3.69299995e-03,-1.02700002e-03, 1.00748706e+00,-1.34307897e+00,-1.69540405e+00,-4.72213697e+00,
  1.39400000e+03,-3.14299995e-03,-7.86300004e-03, 9.99674022e-01, 3.09722900e+00,-4.97604418e+00, 1.33560205e+00,
  1.44400000e+03,-2.14000000e-04, 7.76199996e-03, 1.00113904e+00, 3.35388005e-01, 1.56997705e+00,-3.42864990e-01,
  1.49500000e+03, 7.62999989e-04,-1.51500001e-03, 1.00602198e+00,-3.20740014e-01, 1.95144701e+00, 6.37100220e+00,
  1.54500000e+03, 6.13400014e-03,-6.88599981e-03, 1.00113904e+00,-1.68152004e-01, 4.25552416e+00,-8.15886974e-01,
  1.59600000e+03,-2.14000000e-04, 1.16689997e-02, 1.00065100e+00,-5.80138981e-01,-4.50302076e+00,-4.34417993e-01,
  1.64600000e+03,-2.16699997e-03,-9.81600024e-03, 1.01529896e+00, 9.15221989e-01, 1.08169603e+00, 2.33459994e-02,
  1.69600000e+03, 1.73999998e-03, 4.83299978e-03, 9.98209000e-01,-3.20740014e-01,-4.59441990e-01, 2.33459994e-02,
  1.74600000e+03, 1.54109998e-02,-5.38000022e-04, 1.00992799e+00,-9.18579996e-02, 1.84463501e+00, 7.71027029e-01,
  1.79700000e+03, 7.11099990e-03, 1.41499995e-03, 9.94790971e-01, 9.12479982e-02, 5.93414009e-01,-4.63058519e+00,
  1.84700000e+03,-4.12000017e-03,-5.90900006e-03, 9.89907980e-01,-1.43463099e+00, 3.40103102e+00, 2.17483497e+00,
  1.89700000e+03,-1.04679996e-02,-4.99999987e-05, 1.00992799e+00,-1.66351295e+00, 1.05117798e+00,-2.12814307e+00,
  1.94700000e+03,-7.01999990e-04,-2.00299989e-03, 1.00406897e+00,-1.25152600e+00, 5.20156908e+00, 3.27346802e+00,
  1.99700000e+03, 3.69299995e-03,-5.42100007e-03, 9.95768011e-01, 4.11682010e-01,-5.26596117e+00,-2.51311988e-01,
  2.04900000e+03, 2.22799997e-03, 2.39100005e-03, 1.00504506e+00,-7.63244987e-01,-1.13082898e+00, 4.04816002e-01,
  2.09900000e+03, 3.69299995e-03,-2.00299989e-03, 1.00992799e+00,-1.68152004e-01, 3.81301904e+00, 4.78408813e+00,
  2.14900000e+03,-1.18999998e-03,-6.39799982e-03, 1.01139295e+00, 1.34246802e+00,-1.77169800e+00, 1.42715502e+00,
  2.19900000e+03,-9.97900032e-03, 3.85600002e-03, 9.91373003e-01, 2.10540795e+00,-8.56171012e-01,-2.21969604e+00,
  2.24900000e+03, 6.62200013e-03,-2.00299989e-03, 9.90396976e-01,-6.71692014e-01,-3.43490601e+00, 4.31106615e+00,
  2.29900000e+03, 1.25099998e-03,-7.86300004e-03, 1.00211501e+00,-5.95398009e-01, 2.07351708e+00,-7.89596510e+00,
  2.35000000e+03, 7.62999989e-04, 8.73900019e-03, 9.99185979e-01,-1.17523205e+00, 7.00226009e-01,-4.34417993e-01,
  2.40000000e+03, 5.64600015e-03, 1.26449997e-02, 1.00162697e+00, 5.03234982e-01, 4.74380493e+00, 4.69253492e+00,
  2.45100000e+03,-8.02600011e-03, 1.11800004e-02, 1.00943995e+00, 2.25799608e+00, 2.27202997e-01,-2.20443702e+00,
  2.50100000e+03,-1.67799997e-03,-3.46800010e-03, 9.99674022e-01, 5.03234982e-01, 2.82119703e+00,-3.69979906e+00,
  2.55100000e+03,-1.67799997e-03,-1.02700002e-03, 1.00651002e+00, 3.50647002e-01,-1.72592199e+00, 2.98004001e-01,
  2.60100000e+03,-2.65499996e-03, 3.85600002e-03, 9.89907980e-01, 1.92230201e+00,-2.83981299e+00, 6.26419115e+00,
  2.65200000e+03,-7.01999990e-04,-1.51500001e-03, 9.91373003e-01, 9.15221989e-01,-4.10629320e+00, 2.33459994e-02,
  2.70200000e+03, 3.20399995e-03,-2.98000011e-03, 1.00602198e+00,-3.67767310e+00, 3.09585595e+00,-3.42864990e-01,
  2.75200000e+03,-2.14000000e-04, 2.39100005e-03, 9.95768011e-01, 1.49505603e+00, 6.51382399e+00, 9.54132020e-01,
  2.80200000e+03,-1.67799997e-03,-2.00699996e-02, 9.88932014e-01, 2.76153588e+00, 9.90143001e-01, 3.10562110e+00,
  2.85200000e+03,-2.16699997e-03, 4.34400002e-03, 9.93326008e-01, 7.62633979e-01,-7.64617980e-01, 5.13503981e+00,
  2.90400000e+03, 2.22799997e-03, 1.90300005e-03, 1.00846303e+00, 3.43292189e+00,-3.63327003e+00,-4.90524292e+00,
  2.95400000e+03, 1.25099998e-03,-6.39799982e-03, 1.00504506e+00, 1.58660901e+00,-7.66159105e+00,-1.18209803e+00,
  3.00400000e+03,-2.14000000e-04,-1.51500001e-03, 9.92349982e-01,-1.26678503e+00, 3.09585595e+00,-5.25969982e-01,
  3.05400000e+03,-6.07299991e-03, 1.90300005e-03, 9.98697996e-01, 8.38927984e-01, 2.42461994e-01,-1.36520398e+00,
  3.10400000e+03,-9.97900032e-03,-5.90900006e-03, 9.98209000e-01, 1.02203405e+00,-1.71066296e+00,-5.74447584e+00,
  3.15400000e+03,-1.67799997e-03,-1.17690004e-02, 1.00406897e+00, 7.47375011e-01, 1.55471802e+00,-2.67745996e+00,
  3.20500000e+03, 3.69299995e-03,-7.86300004e-03, 1.00211501e+00, 1.67541996e-01,-2.30560005e-01, 4.49417114e+00,
  3.25500000e+03,-5.09600015e-03, 9.27000016e-04, 1.00211501e+00, 5.94788015e-01, 2.91275001e+00, 4.78408813e+00,
  3.30500000e+03,-3.63199995e-03,-4.99999987e-05, 1.00846303e+00, 2.42584205e+00,-3.11447096e+00, 1.99172997e+00,
  3.35600000e+03, 6.62200013e-03,-4.99999987e-05, 1.00748706e+00, 7.59890005e-02,-6.48666382e+00,-4.15756178e+00,
  3.40600000e+03, 8.08699988e-03, 2.39100005e-03, 9.96743977e-01,-1.58721900e+00, 4.31655884e+00,-3.58123988e-01,
  3.45700000e+03, 2.22799997e-03,-1.51500001e-03, 1.00162697e+00,-1.58721900e+00,-2.09213305e+00,-4.24911499e+00,
  3.50700000e+03,-7.53800012e-03, 1.36219999e-02, 1.01090503e+00,-9.31091011e-01, 2.24136400e+00,-5.25969982e-01,
  3.55700000e+03, 2.71599996e-03, 3.85600002e-03, 1.01969397e+00, 2.59094000e-01,-1.84783995e-01, 1.41189599e+00,
  3.60700000e+03, 1.73999998e-03,-1.02700002e-03, 9.99185979e-01, 5.94788015e-01,-6.57805979e-01,-2.38754296e+00,
  3.65700000e+03,-7.01999990e-04,-5.42100007e-03, 9.86002028e-01, 7.59890005e-02, 1.58523595e+00,-1.27365100e+00,
  3.70700000e+03, 7.59899989e-03, 1.11800004e-02, 9.92838025e-01,-2.42645311e+00, 5.21682692e+00,-4.06600904e+00,
  3.75800000e+03,-7.53800012e-03, 1.41499995e-03, 1.01383400e+00,-1.15997303e+00,-2.00058007e+00,-1.27365100e+00,
  3.80900000e+03, 7.62999989e-04, 9.27000016e-04, 9.91373003e-01, 1.69342005e+00, 4.83535814e+00, 7.57644701e+00,
  3.85900000e+03,-3.63199995e-03,-5.38000022e-04, 1.00943995e+00, 1.93756104e+00, 2.53128004e+00,-3.42864990e-01,
  3.90900000e+03,-3.14299995e-03,-4.99999987e-05, 1.00309205e+00,-9.18579996e-02, 4.74380493e+00, 4.04816002e-01,
